gene	sample20180810-A2_capture6_I4	sample20180808-B3_panel12_capture4_I6	sample20180810-A2_capture6_I8	sample20180808-B3_panel12_capture4_I9	sample20180810-A2_capture6_I5	sample20180808-B3_panel12_capture4_I5	sample20180810-A2_capture7_I24	sample20180810-A2_capture7_I22	sample20180810-A2_capture6_I6	sample20180810-A2_capture7_I20	sample20180808-B3_panel12_capture4_I11	sample20180808-B3_panel12_capture4_I12	sample20180810-A2_capture7_I23	sample20180808-B3_panel12_capture4_I7	sample20180810-A2_capture6_I9	sample20180810-A2_capture6_I12	sample20180808-B3_panel12_capture4_I1	sample20180810-A2_capture7_I21	sample20180810-A2_capture7_I19	sample20180808-B3_panel12_capture4_I8	sample20180810-A2_capture6_I2	sample20180808-B3_panel12_capture4_I4	sample20180810-A2_capture6_I11	sample20180810-A2_capture6_I3	sample20180810-A2_capture6_I7	sample20180808-B3_panel12_capture4_I10	sample20180810-A2_capture6_I10	sample20180810-A2_capture6_I1	sample20180808-B3_panel12_capture4_I2	sample20180808-B3_panel12_capture4_I3	Median_GCS	cut_off	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-GCS	R-181110-535748-BLD-521005_BC_E18111112-3-DNA_F1811112948-16_L181111-00002-A5_20181113-C12_panel12_P181114419-3_sample20181114-A3-A00168-CopyRatio	Exon_counts	Filter	CopyNumber
MAPK1	-4.47003161167	-0.220844713613	-0.124432426874	0.0353000465738	-0.0410659908257	0.608217117229	0.421843268634	0.379640490856	0.271438360254	0.187018730018	0.244064487804	-0.010143302984	0.0874886758651	0.712327687521	1.54571668358	0.713601138107	0.982293725518	-0.0682617701555	-0.835732729815	0.628134632281	-0.665816933631	0.563325298759	0.234457663371	-0.65209121775	0.74505120639	-0.775020115113	0.384269274732	0.0399303666579	-1.02845998538	0.10778194366	0.147400336839	1.54571668358	0.552734287063	-0.0374526092355	1	.	1.94874779533
MAPKAP1	-4.72959239561	0.491040112579	0.241207039906	0.417483792079	0.365428126136	-0.327214140244	0.378040910831	-0.348074032773	0.161432963188	0.683448048543	-0.300528182726	0.0811135650574	0.465611369145	0.672924792555	0.857882667502	0.402923372476	0.407065568236	-0.553883863045	-0.0284854093828	-0.0563239878672	0.913144744735	-0.376085212645	0.566511449072	0.444727373154	0.256405097652	-1.36060954749	0.270371909827	0.36959042913	-0.589419473417	0.223862913396	0.26338850374	1.36060954749	-3.36645201671	-1.2666003213	1	PASS	0.831276123248
MARK2	-4.93926992559	-0.221684712549	0.665456777003	0.0207676234683	0.347995293254	0.283206038296	-0.195995008494	-0.294519334478	0.191559447541	0.336820337071	-0.523679874527	-0.260624726513	-0.288098763321	0.552881578436	0.19952624847	0.463117879532	0.621585150276	0.686579339475	0.223315207485	-0.113041035672	0.25766125141	0.566222043692	-1.00563955899	0.331629614835	0.345193588991	0.691593514124	0.391268388546	0.608738398193	-0.192652745717	0.250087965743	0.253874608577	1.00563955899	0.84878080259	0.0973297938489	1	.	2.13958321935
MCL1	4.86200549376	0.353529844	0.186842208775	-0.661830614916	-0.57633456339	0.179228127898	-1.16395086229	-1.05801125526	-0.376397434144	0.190087412889	0.30902538539	-0.441500216512	-1.12590040369	0.62315670914	-1.61685426249	0.813826680107	0.316266454705	1.48708264782	-1.11357330889	-0.0369935467845	-0.381772395402	0.349710386069	-0.654282141392	-0.405659923542	0.230469242825	1.14006311608	-1.13851974079	-0.178311722863	0.261853092568	-0.373254409675	-0.107652634824	1.61685426249	5.24485336423	0.335536036394	3	PASS	2.52369232671
MDM2	-7.44962423463	-0.623600148287	1.24219789422	-1.40966807891	0.303802626705	1.0540178302	-0.295938465363	0.56523705679	0.340118207696	0.982260168914	0.0212317059347	0.297929146275	-1.02436239008	0.20727624705	-0.235188200526	0.709102501744	1.18881610689	0.307807155574	-0.347260497115	0.296171209404	0.184744983265	1.16107330799	-0.178053952345	1.2779362995	0.734994401121	-1.22804217261	0.229571277245	0.703808601631	0.74154627202	0.242095139686	0.297050177839	1.40966807891	-4.02115834776	-0.0743371443432	12	PASS	1.89955680521
MDM4	-6.06242139043	-0.556258947538	0.77899258768	-0.547417323999	-0.503563429866	-0.00529419201198	-0.735168559623	0.060627957743	-0.0984470582123	1.35322778289	1.62096786805	-0.346725997523	-1.7203136155	-1.41836506968	-1.48328933966	1.27860067532	0.254666545015	2.08237689508	-0.596181199206	0.829917836687	1.36155278124	-0.379146741031	1.0970418214	0.672094234395	0.602396945332	1.8467499809	-0.0371406558917	-0.0292963017332	0.0859850403979	0.593830869774	0.0276668828655	2.08237689508	10.5476623343	0.361269817297	11	PASS	2.56911205635
MED19	-5.08675843408	0.304195920536	0.545208245662	0.400947006505	0.50902862425	0.55492792384	-0.0344395423002	0.209388761886	-0.355964534243	0.634259159153	-0.100316066065	0.362562974435	-0.0989056533391	0.155627739793	-0.443835789279	0.233347011237	0.599103287416	0.0714334208943	0.155889260087	0.580182843193	0.664168677724	0.336846525969	0.291524660157	-0.198424727936	0.264311738161	-0.660721009593	-0.214551097088	0.207791957229	0.0705836829097	0.0425874328858	0.208590359557	0.664168677724	0.570383687059	0.0397128052196	1	.	2.05581836441
MEF2B	0.117262190875	-3.34540495529	1.57046202321	-0.0980026760595	1.50811384874	-0.210628641979	-0.301142102807	0.922053068972	-0.884613107136	0.175760230037	1.32527336722	0.459928037583	-0.522446779466	-0.798857851113	0.477327323432	0.0466266743687	-0.866323452745	0.12639995007	-0.337861160248	-0.0265511504193	-2.13414675368	-1.05637253807	1.53966111448	0.133553647166	1.78054573623	3.74020960833	-0.487364103274	0.259627318716	-1.46885707044	-1.6442317967	0.0100377619747	3.34540495529	-25.0930158919	-0.710438332057	8	PASS	1.222268861
MEIS1	-6.57338596403	0.752423231688	0.654759624818	0.812109011166	0.59855257435	0.0365261066167	0.341264050794	-0.230277731406	-0.463367199588	-0.157572726683	-0.365607480609	-0.0807813836112	0.170296693889	0.31012194336	-0.142492378423	0.0216159361681	-0.0647788415508	0.271305687971	0.532041121186	0.167574498194	0.441564840767	0.234690479713	-0.103770916361	0.645018960099	0.431606220028	0.916590101571	-0.223767353263	-0.0931990913364	0.861504773887	0.299435210596	0.202493586801	0.916590101571	4.07954641177	0.93814627516	2	PASS	3.83212939362
MEN1	4.81363506694	-1.15667278717	0.871367885851	-0.4776909306	0.617476504229	-0.490790969967	0.255791946663	-0.210348104504	-0.044502552775	0.170559123158	-0.250553733673	-0.651401192844	-0.921635394517	-0.656691511698	-2.51520876881	0.800901756937	0.767628971263	1.10913429773	-0.20287092567	0.289690646645	-0.383440935004	-0.474580332918	1.00748690566	-0.144401065383	0.912323087728	1.59704369757	-1.19428402834	-0.561187772767	-1.65793655131	-1.21884233242	-0.206609515087	2.51520876881	5.2522438108	-0.0250956714965	8	PASS	1.96551085104
MET	23.5892405548	-0.360523213953	-1.43151569627	0.00957193081425	-0.540537582448	-1.14336577318	-0.793886199961	-1.53248649789	-1.56193584293	-1.32232143082	-1.31100951462	-0.0142017376044	0.213816780565	-2.74916861084	-0.397742807101	-0.847238722464	-1.925350325	-1.5892189009	-0.0199052405158	-1.58689191093	-0.141754262131	-1.5015773428	-0.571430392243	-0.790013281229	-1.72572607814	2.04808013693	-0.531556247144	-0.448162268176	0.16263547614	-1.18582500002	-0.791949740595	2.74916861084	12.6517802784	0.297368185443	70	PASS	2.45780112818
MIR1273H	-4.51786982317	0.402005092723	0.0772323256342	0.077170915327	0.00363053530112	0.141934478854	0.13703201499	0.124755423594	0.1924673222	-0.242189410837	-0.336788109446	-0.0717993011563	0.0710482120758	-0.412445965669	-0.373199963541	0.563246057709	0.0519770305562	0.864167124081	-0.0699798768816	-0.0381875248551	0.39302815968	0.0926830200188	-0.188336677615	0.211683446824	0.0624143993207	2.73704883553	-0.0308102225773	0.121688877822	-0.0644368118828	0.0208304153935	0.0667313056983	2.73704883553	3.81168281764	1.29944521688	1	PASS	4.92268428907
MITF	-0.249381770917	0.5931955455	-1.31046456207	0.0290752463181	1.19984436607	0.446935683304	2.24959298305	0.342819473423	1.65365820516	-2.32840316437	-1.0233368405	1.83231134609	3.06859711799	-1.00732836828	1.52200708771	-1.11291185664	-1.99401438583	-2.07231958222	1.1779825751	0.283181593959	0.4034990582	-1.05213826668	0.076919975038	-0.258197447435	-1.47653652343	-3.63718533202	1.7788425653	0.411166961232	0.341201915829	0.1113864011	0.19728399753	3.06859711799	-11.7283200149	-0.197547969416	14	PASS	1.74406284974
MLH1	-3.97133975246	-0.442698713949	0.114664038685	-1.17398549724	0.239492554252	0.771929449427	0.625078204003	0.702253754207	0.639532880472	0.427414516919	-1.45217700425	-0.755857165516	-0.0473478330649	0.289264485702	-0.169980757741	-0.196292150617	-0.358806879962	1.52966008868	-0.53100758618	-0.390000355733	-0.329052421442	0.44076757084	0.192017542933	0.0576601205071	-0.246870460993	2.07578340087	1.58200334876	1.04584166456	-0.53532181342	-0.13262522825	0.00515614372108	2.07578340087	12.8450624979	0.116434423854	21	PASS	2.16810469437
MMP16	-6.75191424832	-0.125281982064	-0.010437254581	0.147341180837	0.593037766798	0.028979375939	0.426435555485	0.321455509123	0.771522022133	-0.0627348466934	-0.0405500466063	0.165884766685	0.57240180616	0.80066480864	0.863389482848	-0.56679779245	-0.0399455524953	-0.383119950995	-0.104808324616	-0.474214646542	0.327966990851	0.764447669678	-0.0362641930744	-0.0648720212552	-0.0207859109059	1.18109972275	0.912481187242	0.167970993054	0.313977924	0.322670008369	0.156612973761	1.18109972275	-3.2304767131	-0.611124759227	2	PASS	1.30937218826
MONO-27	-5.10311493692	0.155584334347	-0.106910489388	0.0283266153232	0.371632852863	-0.0958249243054	0.930736277169	0.629141385076	0.0330000983526	0.262023326174	-0.00922611019922	0.139856788857	0.570231714294	0.0717262341009	-0.0906615126037	-0.284880657397	-0.0218197759667	-0.179193018318	0.00605628897276	0.721932986876	-0.0886950220566	0.520979720092	0.224766861434	-0.0825338811687	0.253984824568	0.470223314869	0.225283218581	0.63285252866	-0.516306586822	0.330827544534	0.105791511479	0.930736277169	0.836110062142	0.168774019771	1	.	2.24820566653
MOV10L1	-4.54656780649	-0.0963060832285	0.222921887273	1.00726084729	0.378986610778	0.114942969207	-1.01660905272	0.61555389757	-0.586318066129	-0.155243856155	1.10287059268	0.896398825824	0.400651268674	-0.500582718193	-0.197959275969	0.278170845092	0.361261163251	0.954615860549	-0.558978361993	0.107896482351	-0.0726648774135	-0.0616868683547	-0.0710986966984	0.196388109854	0.546700557128	1.16617712561	-0.348490318753	-0.0933453548017	-0.552525356283	0.507579650042	0.111419725779	1.16617712561	2.32358974421	0.660763380415	1	PASS	3.16183784391
MPL	-0.147086474225	-0.30781870116	-0.444051581658	-0.417218123454	-0.366348738022	-1.63341741426	0.629004720743	0.0954232935168	-0.208270491645	0.164216328516	0.154360026365	-0.985842178731	0.700247703951	0.200891882459	1.50161136363	-0.22642361651	0.282566754038	-0.193075732055	0.387707326795	-0.29952354443	0.102610640223	-0.345647303394	1.26287403069	-1.2825469487	0.0745857641929	0.638040605735	-0.0224466858873	0.587303169542	-0.670550676872	0.768824600602	0.0260695391528	1.50161136363	9.01051137867	0.0652230953297	13	PASS	2.09249343336
MRE11A	-5.44476765953	0.0797636938572	-1.84589500028	0.023296834637	1.97824583477	-0.974823355353	2.59094738102	1.81094204988	1.2985384584	-1.10854459974	-0.938570463383	1.23748186843	2.90500163596	-0.191299637313	2.5691126712	-0.448263479088	-1.93605147747	-2.23426803635	2.03793494698	-0.00785993953233	0.815708874686	-0.272971838308	-0.0747971158852	-0.80880756495	-0.412394720943	-3.98487721772	1.34288051873	1.28383075784	0.295159713119	0.415346866333	0.00771844755233	3.98487721772	-20.8386247242	-0.556861172797	19	PASS	1.35955906283
MRPL19	-6.36314323307	0.224926202982	0.705801638396	0.0939145680376	0.449977489401	-0.264542675979	0.329353642645	0.578544672309	2.97382952102	0.291909289761	-0.436663528804	0.589038868409	0.874656269985	0.00210640946357	0.142561182435	0.0618261005023	-0.368580453153	-0.128029087493	0.448746555199	0.461127579988	0.178042152015	0.179530244264	-0.0502423884981	0.413776641805	0.0145623848033	-1.29611116205	-0.149542510977	-0.0404059822038	-0.465530641376	0.548560250182	0.160301667225	2.97382952102	-2.11235741643	-0.69315070911	2	.	1.23700325013
MSH2	4.77437055715	0.124576361947	0.470562838735	-1.32823534561	-0.943180345779	0.155273915989	-2.46877722503	0.375076415187	-1.49173843188	0.999706268563	1.26628175527	-0.468234006035	-2.45877177992	0.276887406721	-2.0889416787	1.02441211162	1.1703005074	0.573032461914	-1.24912331291	-0.0713206537299	-0.413179347474	0.407050070242	0.116710474443	0.624294251745	0.978239180528	0.276597542183	-0.846150745395	-0.38774019346	0.886302826974	-0.284281880695	0.139925138968	2.46877722503	-0.571403111736	-0.0199527080331	21	.	1.97253006804
MSH3	0.271971894865	-0.943229843626	0.395082979385	-1.44803113328	0.822082941317	0.315633366824	2.7360977643	1.13246275633	0.869434551903	-0.702071328975	-0.339304160835	1.35428607923	1.39040512614	0.59428076025	0.441867884018	-0.758034872511	-0.548270396185	-4.02195354254	0.474568461019	0.331204398477	0.0317419786281	-0.993775107615	0.111199845651	0.0861782444097	-0.94004179942	-2.63469177668	1.94284248751	-0.157617745902	-0.1593234941	0.345003681402	0.191585870258	2.7360977643	-12.3294964094	-0.218307325671	24	PASS	1.71914671754
MSH6	5.73074532086	-1.18088964091	-0.27795643174	-0.879637824044	-1.14542924255	-0.120071415705	-0.272185516173	-0.500998303436	-0.268598269385	-0.52867420751	0.253393960711	-1.15779260711	0.0196047950136	-0.329744617445	-0.153543260597	0.475069089363	0.177112931319	0.073340698951	0.0935412769701	0.188510506624	-1.00566810634	-0.0649401833257	-0.911519574387	0.0427401661071	-0.126868233694	1.72461489387	0.0444582455186	-0.316412793782	0.44602153667	-0.0282231938386	-0.123469824699	1.72461489387	6.11322727161	0.0213383598415	12	PASS	2.02980109303
MTF1	-3.61066455076	-0.261454443503	0.581658386912	1.26405858579	-0.703822613826	0.365946916583	-0.0386937032671	-1.29117593804	-0.641581621534	0.736330535352	0.187348096635	-0.0400741107642	-0.00977829175544	-0.748639919385	0.193464694351	-0.703444884367	0.699826983065	0.194410410698	0.688669289224	0.147041829437	-0.728525216731	0.675400805241	0.212073757587	0.267008218363	1.0667593344	2.26641711227	-0.77213885854	0.98640924286	-0.740308750036	-0.242521296266	0.167194963036	2.26641711227	3.61200947696	1.12976629532	1	PASS	4.37646579631
MTOR	-2.42905171122	-1.91781009676	1.96707517591	0.351949476301	-1.39003133631	-1.18437355123	-0.620730405806	-0.992950588253	-0.585599670604	2.97755932934	-0.533421323434	-3.70540875317	-5.54577278307	-0.987865162778	3.38647399931	2.21577767346	1.9374649656	3.66188764836	-1.36114853586	1.84574879522	-2.53975316432	3.89365044227	1.60102399855	-3.58935950013	2.82758903583	0.161034795381	0.145027522937	-1.62356802802	0.0959772856185	1.93860446689	-0.218722018908	3.89365044227	22.8740743325	0.104145716731	57	PASS	2.14971546276
MTRR	-6.29573584555	-0.417403104383	0.407204288331	0.896528407198	1.2413283261	0.660744869257	0.497409089466	0.758460143282	-0.384873555892	-0.498622010029	-1.29868757121	0.201775820286	0.510915975482	0.615731018086	1.05354974197	-0.589929623056	1.68073560992	0.276108110938	0.317819460075	-0.0704533678128	0.409401144392	0.148036585652	-0.660666265639	-0.559138839756	0.841723395503	-1.10273752261	1.38874149246	0.0206152871532	-0.121385996464	0.0728049368489	0.238941965612	1.68073560992	-0.302595975495	-0.243377369272	2	.	1.68953077632
MUTYH	-1.90552126949	-1.226927139	-0.215812535473	-0.568385555619	0.832404790562	1.0035824812	0.616684558031	0.410885222458	0.350923301993	-0.876132974476	-1.31154141771	-0.205512739993	0.178514939872	-1.01913467332	0.0601689887397	-1.28169227029	-0.0123055267982	-0.232379886437	0.417478329936	0.723204015249	-1.32308140109	-0.0660899560169	0.588392501622	-0.606554334949	0.0967769130695	2.00026273044	1.44935787118	1.79668139952	-0.0333450868038	0.359098723599	0.0239317309707	1.90552126949	6.44910045234	0.101327688675	14	PASS	2.14552050427
MYADM	-4.67845135294	0.659575712507	0.145210630499	0.352978330467	-0.455773296882	0.113739710423	-0.978828759919	-0.531006652275	0.16857149132	0.0114995541176	0.659544972301	0.223887279727	-0.642323298325	0.3031081339	-0.195076229204	0.55426459463	0.756169993774	0.153961999132	-0.285206783771	0.581010121045	0.427114008855	0.389479701359	-0.426175093228	0.489684255418	-0.0139453766876	1.50111189707	-0.311050485573	0.0509526108222	0.720527627538	0.255444703909	0.161266745226	1.50111189707	1.13517101112	0.237758702218	1	.	2.35831871123
MYC	3.27003799336	-0.307864286081	-0.438402985322	-0.159239233833	-0.050164523123	0.22740872137	0.193133216948	-0.145971524997	-0.110285784353	-0.211479967393	-0.176915032204	0.199125480499	0.0271644547487	-0.35205796445	-0.344509123295	-0.428708571976	-0.19546451744	-0.366068650068	-0.0449579547915	0.0300623272714	-0.517887228356	0.0492139494656	0.0416768741638	0.141160337036	-0.548686798928	0.100295629071	-0.0795864865145	0.226334332431	0.174591425968	-0.201954109207	-0.0949361354335	0.548686798928	0.812577976954	-0.237700942865	3	PASS	1.6961914974
MYCL	9.2498460485	-0.283888788517	-0.112571677894	-0.22692395248	-0.439924537322	-0.326190622731	-0.559234522653	-0.474891261313	-0.4044464427	-0.0966166413328	-0.189599838634	-0.505029241357	-0.527490301405	-0.124678937524	-0.464399143424	-0.19035830941	-0.0578321753905	-0.226537019574	-0.472035010561	-0.317925229896	-0.356473684356	0.00335948397893	-0.335512251525	-0.35955811512	-0.0975089577388	-0.786527559563	-0.413173562062	-0.420596396105	-0.276674307048	-0.206607044838	-0.322057926314	0.786527559563	-0.603332062174	-0.20629000431	3	.	1.73352662599
MYCN	7.59805197948	-0.20567419799	-0.360743555031	-0.324932167315	-0.265386689659	-0.201431779594	-0.310231207382	-0.226757390741	-0.310370496795	-0.209606946845	-0.245897209564	-0.201372247679	-0.163416663144	-0.258500632329	-0.274945837352	-0.216924555803	-0.201346048726	-0.393066798781	-0.286672424527	-0.296048131625	-0.282216657417	-0.36597350388	-0.281824955374	-0.203628719295	-0.226736191974	-0.449243864198	-0.202728285138	-0.148939540818	-0.250879099615	-0.232556180888	-0.24838815459	0.449243864198	-0.915675463813	-0.273867722936	2	PASS	1.65419839921
MYD88	2.37741250283	0.122855639856	-0.897582444667	0.073244894137	1.44383796895	-0.158481302489	2.10139556474	-0.394760541657	1.34816726935	-0.210975959726	-2.72534802713	0.737512261224	0.0473858513532	1.60948275044	0.261566313016	-1.61923689894	-0.523435361655	-0.681502982896	-0.191828361111	-0.0362877735345	-0.0326247173942	-0.988519841411	-1.22898411025	-0.668983055928	-1.25079014984	0.34420626752	1.30189157661	0.313732166835	-0.716219081167	0.242869582954	-0.0344562454643	2.37741250283	7.559044354	0.105969799871	5	PASS	2.15243519188
MYO10	-5.07117498255	0.367152268767	0.156458925705	0.952114644762	0.548073122017	0.368128735736	-0.899192812217	0.0164174428547	-0.01473407781	0.0240250715905	0.403268345634	0.511714095761	-0.413241145907	0.184902030488	-0.0113464257669	0.489235388987	0.209557498851	0.221311604201	-0.0470910720248	0.130503668857	0.0863888082681	0.303538136389	-0.0785182627429	0.215748570153	0.177106611192	0.614179165899	-0.317627916731	0.067536318518	0.402149541826	0.403416699296	0.18100432084	0.952114644762	2.04168844746	0.411216318948	1	PASS	2.65961297115
NAB1	-4.85733607517	-0.484500518513	-0.221171158879	-0.435887729368	-0.214958155817	-0.202742269743	0.179458175516	0.242737653551	-0.301931276247	-0.310780222306	-0.0324425093661	0.476227791116	0.246378777965	0.0261423275262	-0.133279545549	0.853758609669	0.27331214245	1.05395973231	0.475011089461	-0.0982766983358	0.404645952452	0.235029529941	0.162181705994	0.218596995564	-0.0309242246065	1.56079846134	0.538950770264	0.278702310097	-0.00841351287958	0.10675187157	0.134466788782	1.56079846134	5.22574875607	1.53102109448	1	PASS	5.77980610098
NAB2_fus	7.06802119478	-0.126247989358	0.141295265366	-0.727189625551	-0.499652713853	-0.295188334695	-0.577036597431	-0.869632605371	0.459335838786	-0.0334830961283	-0.247057663287	-0.324305354613	0.0716840583732	-0.65637244489	-0.147047731744	-0.274252453755	-0.341334301074	-0.178302460155	-0.00226763148046	-0.70105421194	-0.12399510399	-0.263659456404	-0.340894175981	0.487590931218	-0.323842238741	-0.631704583323	-0.102190439962	0.0178639009004	-0.170441320808	-0.288638654889	-0.255358559846	0.869632605371	-5.97953886783	-0.415101081606	2	PASS	1.49993389359
NBN	-0.632109697958	-0.151558805504	-0.271087440853	-0.400596438253	0.763467919045	-0.0246245757205	2.21283616583	-0.276399338794	2.9579383003	-2.41468487004	-1.60636186639	1.88133787103	2.18360724147	2.23658548567	0.836734793556	-1.55605582549	-0.7713882368	-0.839181608129	1.52593090319	0.654080495815	-0.862204081748	-1.91248030499	-0.444223884753	-0.994303073746	-1.75403018854	-2.4884037992	2.60530675724	0.473224538094	-1.14776898651	0.216412552199	-0.273743389823	2.60530675724	-12.1971359987	-0.391867924006	17	PASS	1.52428436929
NCOA6	-6.64182921445	0.00251213165184	0.318382990764	0.0209468449851	-0.0659901160074	-0.0405901181692	-0.398512862667	0.237289554409	0.132225304402	-0.146125109939	-0.0987951671397	0.194767385834	0.359439147934	0.571041928651	0.513022897236	-0.32591310515	0.502545877663	-0.276399291595	0.43584743622	0.390258724003	0.344382231884	0.38355750995	0.652895210858	0.222870875415	0.710465588523	0.717220262402	0.679950230419	-0.436576215533	0.661403903904	0.379705163543	0.277836272587	0.717220262402	1.37822259335	0.312524302033	2	PASS	2.48375746241
NDUFS1	-4.54258212246	0.0342308275324	0.979146823819	0.920491325206	-0.981228550995	0.646402415297	0.32766785685	0.200767174289	0.128087587051	0.0189192992385	-0.458730821701	-0.516588341459	0.226535331217	-0.921505705676	0.746776265224	0.134021832108	-0.401380495894	0.4577772477	0.557994111234	0.0956526447594	1.03769894317	-0.0153565391064	-0.396136691342	0.0168775565825	0.308094999097	-0.177636256666	-0.15596587184	-0.233794613608	0.990560773627	0.973202996739	0.111870115905	1.03769894317	-3.46958369038	-1.05498209473	1	PASS	0.962606389924
NEO1	-7.03016750108	0.405883714478	0.551197659544	-0.22049897514	0.418896808935	-0.188769670995	0.336464856064	0.415241477304	1.05175710044	0.562706522164	1.27966003482	-0.201536677676	0.28677056292	0.192992806415	1.05834702797	0.814155384276	0.141688894225	0.258309585273	0.279030432265	-0.054251106649	0.383489033281	-0.348861808147	0.491956106448	-0.460675294938	-0.211531942396	-0.553265259571	0.377555817003	0.187957781802	0.286563380122	-0.511066749153	0.282796906193	1.27966003482	5.43227117414	0.784368774444	2	PASS	3.44467715186
NF1	-13.1182853481	-0.102868051854	0.850373695905	0.38225127233	-0.685166707632	0.14938777867	2.40718447122	-0.340305152969	1.54046694646	1.31982234719	-1.30592680589	-1.1730611158	-0.584638732418	2.46774020643	2.41859292844	1.57291052467	1.40262952117	-0.257098852481	-0.420962719147	2.07896054021	-0.71284374501	2.78712481415	1.92401317328	-1.32933410555	0.768717447667	-2.46503946615	1.18159615002	-0.313657933753	-0.188229618783	-0.254353462304	0.0232598634082	2.78712481415	-34.9524484654	-0.579339628526	67	PASS	1.33854011074
NF2	-5.71896872502	-0.972540585881	0.619404799611	-2.07701029063	0.341291688477	-0.575358001178	0.255484602232	0.43092325912	0.283245718384	1.54665010356	-0.601144979473	-1.4161544296	-1.21766207407	-1.02669339156	1.05555466362	1.50135490294	1.45065350443	2.61081599173	-0.551320437945	0.409003878584	0.360143251113	1.2245182367	0.233140416193	0.656084838932	1.91942917029	2.23940555239	-1.35616424286	-0.591642817811	-1.30061848276	0.268173880479	0.275709799431	2.61081599173	13.165647401	0.204330533941	17	PASS	2.30430316006
NFE2L2	2.18215897524	-0.377233026631	-0.272333701535	-0.381239454698	-0.443544426692	0.0862905732782	0.901260466504	-0.571731294282	1.29299077986	-0.718342093274	-1.04819802444	1.20104501902	0.0679452238822	1.41550382551	0.0755458448733	-0.0754655032448	-0.381486863482	-0.266054907743	-0.598424131635	-0.711593222527	0.0336745456849	-0.260900610561	-0.261341111878	0.210437116435	-1.0991564147	-0.235602004045	-0.0254247986576	0.696764479133	0.384814323296	-0.820359582699	-0.248251307303	1.41550382551	3.78511496166	-0.121528777371	7	PASS	1.83842614785
NFKBIA	1.72088323037	-1.5028109209	-1.798094295	-0.423498686912	0.415556034852	-0.503807690283	1.815551743	0.668523800268	0.546552758269	-0.406464583238	-0.63012705801	-0.837317664599	0.806473016711	0.0276066586128	0.471367054255	-1.29751518789	-0.120193153458	0.769110753484	0.208909155945	-0.358789855419	-0.583526915783	-0.750933011305	-0.533057700061	0.454995594442	-0.442638705373	1.56232108052	0.881759241971	0.70649816554	-0.173843400669	-0.693489459351	-0.147018277064	1.798094295	4.80779169374	0.139505227834	6	PASS	2.20305456477
NFXL1	-7.28861915895	0.185896837729	-0.110182197356	0.304566071445	0.52970886674	0.4904738556	0.257944523636	0.438124393399	0.464112411529	0.165203737933	0.0971888656964	-0.0551029053191	0.331506133555	0.0106182190868	0.897049772805	-0.0261370304408	-0.165176871835	-0.125168625886	0.64498998975	0.393696134862	0.570561194822	0.445305570061	0.326202899573	0.353238495874	-0.203841846045	0.00401157493821	0.59852731851	0.832031673235	-0.0162314370489	-0.350498467895	0.281255297541	0.897049772805	-0.411892679359	-0.22887175959	2	.	1.70660388861
NKX2-1	2.73734700859	0.168376709005	-0.652340200255	0.479974048919	0.292556380924	-0.051899109548	0.227951259516	-0.170644294078	-0.361579766392	-0.289251777509	-0.547771461225	0.118781453672	0.753051137916	-0.395630051072	-0.966746761964	-0.339191889211	-0.30351246172	-0.446253557709	0.293998155479	-0.463502212306	-0.0422932732984	0.207219819014	-0.315523938398	0.497548693492	-0.970065590133	-0.232528661787	-0.26783216215	0.896325970685	-0.0817333453531	0.225169876892	-0.126188819716	0.970065590133	-3.00032580581	-0.245265195382	5	PASS	1.68732140129
NOTCH1	7.82019382205	3.02578609032	2.83797239214	2.53761225675	-2.4752924862	-0.683554612342	-5.1019492687	-5.15499995211	-2.18813087895	2.1658812124	6.05325141422	0.531722820855	-3.68103916406	-3.5276765873	-6.52883035138	2.43548322865	1.60356038567	3.80268617893	-2.26374673899	-0.343530714433	3.53644350224	2.3621442913	-2.42461546846	1.02839290303	0.8948332082	0.742420758261	-5.03235598504	-1.25060882532	-0.195247259704	-0.526806172022	0.168237780575	6.52883035138	6.29032115912	0.0352908188233	35	.	2.04952674854
NOTCH2	7.19903965465	-0.0253873307009	-3.05964984375	0.162024738111	0.366747839473	-0.996090904874	3.74568972233	1.00335514118	2.80159672383	-1.4180871211	-3.44915203577	1.0721817869	3.70918303682	2.0092568079	2.74321731934	-2.39695012148	-2.8308822699	-2.15483780191	1.81196835884	-1.23526079059	-0.792990955847	-1.29730294342	0.808759096612	-1.41747367118	-2.15250436143	-4.64279871943	2.17604526032	0.976412313	-1.89750550221	-0.818603425718	-0.409189143274	4.64279871943	2.70099349561	-0.0996259325464	38	.	1.86654988649
NOTCH3	9.74209647548	-1.52832618379	2.27736202434	-0.81637503581	-0.821698351511	-1.32009379044	-5.11005160852	-1.67459401045	-3.32991514374	2.61918075807	1.46529679583	-2.46487561549	-3.59621913771	-2.80584000293	-0.801002096934	1.7941028135	3.31999534942	3.13075996921	-2.72861454077	1.02819499719	-1.11487476237	0.364425103689	1.39588482164	-0.755844949773	2.64493811058	4.21655015538	-2.31850032878	-2.19048017084	-0.989589627376	0.368107982917	-0.808688566372	5.11005160852	0.520775521918	0.0347196268499	33	.	2.0487154603
